education,income,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,accepted_cmp3,accepted_cmp4,accepted_cmp5,accepted_cmp1,accepted_cmp2,response,age,total_days_active,total_mnt_spent,total_cmp_accepted,have_kids_or_teen,total_days_active_bins,total_mnt_spent_bins,marital_status_Married,marital_status_Used_to_marry
4,78285.0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,32,2292,1427,0,0,1,8,1.0,0.0
5,31626.0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,1,42,2464,86,1,1,2,2,0.0,0.0
2,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,68,2007,833,0,0,0,6,0.0,0.0
2,48726.0,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,65,2399,242,0,1,2,4,1.0,0.0
2,74985.0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,43,2709,1869,0,0,3,9,1.0,0.0
2,67430.0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,33,2717,1364,0,0,3,8,1.0,0.0
3,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,55,2271,183,0,1,1,3,1.0,0.0
4,62058.0,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,64,2408,450,0,1,2,5,1.0,0.0
2,72063.0,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,41,2419,758,0,1,2,6,1.0,0.0
5,78939.0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,69,2203,1507,0,0,1,8,1.0,0.0
2,42720.0,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,55,2483,654,0,1,2,6,0.0,0.0
2,33622.0,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,48,2481,81,0,1,2,2,1.0,0.0
5,6835.0,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,63,2553,137,0,1,3,3,1.0,0.0
2,41452.0,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,67,2455,16,0,1,2,0,1.0,0.0
5,40760.0,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,55,2300,93,0,1,1,3,0.0,0.0
5,74250.0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,62,2125,1158,0,0,0,7,1.0,0.0
4,51124.0,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,65,2175,43,0,1,0,1,0.0,0.0
2,72258.0,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,49,2323,1525,0,1,1,8,0.0,0.0
5,71466.0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,46,2060,1230,0,0,0,8,0.0,0.0
2,36283.0,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,44,2095,29,0,1,0,0,1.0,0.0
2,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,50,2071,25,0,1,0,0,0.0,0.0
2,30467.0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,48,2155,24,0,1,0,0,1.0,0.0
2,31590.0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,48,2397,38,0,1,2,1,1.0,0.0
1,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,34,2664,57,0,1,3,2,1.0,0.0
4,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,60,2099,47,0,1,0,1,1.0,0.0
5,42564.0,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,1,52,2576,813,1,1,3,6,0.0,1.0
4,43783.0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,42,2070,629,1,1,0,5,1.0,0.0
2,40780.0,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,44,2690,377,0,1,3,4,0.0,1.0
4,62847.0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,75,2546,1612,0,0,3,9,1.0,0.0
5,82017.0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,63,2602,729,3,0,3,6,1.0,0.0
2,16813.0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,70,2357,50,1,0,1,1,0.0,0.0
2,51267.0,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,42,2267,270,0,1,1,4,1.0,0.0
2,46524.0,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,59,2441,177,0,1,2,3,0.0,0.0
4,45183.0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,58,2553,315,1,0,3,4,0.0,0.0
5,70421.0,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,66,1964,767,0,1,0,6,1.0,0.0
3,60161.0,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,55,2658,1071,0,1,3,7,0.0,1.0
2,73926.0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,47,2491,1580,0,0,2,9,1.0,0.0
2,19329.0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,52,2219,60,0,1,1,2,1.0,0.0
4,61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,50,2178,573,0,1,0,5,1.0,0.0
2,46984.0,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,64,2450,41,0,1,2,1,0.0,1.0
2,34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,69,2525,170,0,1,2,3,1.0,0.0
5,82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,76,2289,1167,0,0,1,7,0.0,0.0
2,48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,62,2434,1526,3,0,2,8,1.0,0.0
4,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,44,2232,458,0,1,1,5,1.0,0.0
4,56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,49,2076,63,0,1,0,2,1.0,0.0
2,55267.0,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,63,2284,405,0,1,1,5,1.0,0.0
2,59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,48,2438,1027,1,1,2,7,1.0,0.0
2,72504.0,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,48,2467,1478,0,1,2,8,0.0,0.0
2,26872.0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,39,2317,72,0,0,1,2,1.0,0.0
2,21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,1,48,2495,48,0,1,2,1,0.0,0.0
2,73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,45,2089,726,0,0,0,6,0.0,0.0
4,52750.0,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,65,2499,860,0,1,2,6,1.0,0.0
5,91820.0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,34,2207,1497,0,0,1,8,1.0,0.0
5,65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,50,2097,495,0,1,0,5,1.0,0.0
2,30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,44,2081,20,0,1,0,0,1.0,0.0
2,22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,66,2576,570,0,0,3,5,0.0,0.0
2,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,48,2099,769,0,1,0,6,1.0,0.0
3,25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,42,2328,55,0,1,1,1,1.0,0.0
5,76412.0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,1,40,2466,1808,2,0,2,9,0.0,0.0
2,22063.0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,48,2343,55,0,1,1,1,1.0,0.0
2,57091.0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,1,59,2075,577,1,0,0,5,0.0,0.0
2,22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,57,2424,162,0,0,2,3,1.0,0.0
2,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,61,2403,1957,4,1,2,9,1.0,0.0
3,78353.0,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,61,2449,1576,0,1,2,9,0.0,1.0
2,93404.0,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,66,2382,1616,2,1,2,9,1.0,0.0
2,37859.0,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,58,2519,36,0,1,2,1,0.0,1.0
5,80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,62,2392,1482,0,1,2,8,0.0,1.0
2,16529.0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,36,2158,22,0,1,0,0,1.0,0.0
5,55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,44,2215,63,0,1,1,2,0.0,1.0
2,48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,28,2624,680,0,0,3,6,0.0,0.0
5,56575.0,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,53,2439,542,0,1,2,5,1.0,0.0
3,25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,40,2321,50,0,1,1,1,1.0,0.0
2,35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,53,2467,39,0,1,2,1,1.0,0.0
2,71391.0,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,64,2468,1043,0,1,2,7,1.0,0.0
4,49494.0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,48,2445,385,0,1,2,4,0.0,0.0
2,81702.0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,40,2607,1633,0,0,3,9,0.0,1.0
3,45889.0,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,40,2381,46,0,1,2,1,0.0,0.0
2,56628.0,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,43,2131,761,1,1,0,6,0.0,0.0
2,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,70,2378,76,0,1,2,2,1.0,0.0
2,40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,46,2577,290,0,1,3,4,1.0,0.0
2,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,32,2097,89,0,1,0,2,0.0,0.0
2,19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,39,2581,70,0,1,3,2,1.0,0.0
3,82504.0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,60,2396,1066,0,0,2,7,1.0,0.0
2,81205.0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,1,50,2185,2009,3,0,0,9,1.0,0.0
3,61618.0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,29,2672,1345,0,0,3,8,0.0,0.0
4,55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,64,2553,764,0,1,3,6,0.0,0.0
2,49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,57,2231,195,0,1,1,4,0.0,0.0
2,15072.0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,40,2380,53,0,1,2,1,1.0,0.0
2,49166.0,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,46,2425,368,0,1,2,4,0.0,0.0
5,65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,66,2230,544,0,1,1,5,1.0,0.0
3,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,63,2623,1853,2,0,3,9,1.0,0.0
5,30843.0,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,54,2052,35,1,1,0,1,1.0,0.0
5,46374.0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,1,46,2164,446,2,1,0,5,1.0,0.0
2,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,41,2490,1180,0,1,2,8,0.0,0.0
4,38576.0,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,47,2176,41,0,1,0,1,1.0,0.0
2,55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,35,2490,727,0,1,2,6,1.0,0.0
2,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,54,2645,40,0,1,3,1,1.0,0.0
3,85710.0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,31,2476,1062,1,0,2,7,1.0,0.0
2,23228.0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,51,2144,40,0,1,0,1,1.0,0.0
4,44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,51,2160,292,0,1,0,4,1.0,0.0
2,7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,33,2503,15,0,0,2,0,1.0,0.0
3,38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,31,2614,341,0,1,3,4,1.0,0.0
3,49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,45,2194,369,0,1,1,4,0.0,0.0
5,57906.0,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,47,2415,401,0,1,2,5,1.0,0.0
4,43456.0,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,54,2521,393,0,1,2,4,0.0,0.0
4,19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,34,2259,10,0,1,1,0,0.0,0.0
2,53172.0,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,42,2426,486,0,1,2,5,1.0,0.0
2,30545.0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,41,2610,69,0,1,3,2,1.0,0.0
5,70123.0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,37,2308,1727,2,0,1,9,1.0,0.0
2,62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,61,2174,995,1,1,0,7,0.0,0.0
2,21675.0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,44,2024,45,0,1,0,1,1.0,0.0
3,42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,39,2112,182,0,1,0,3,0.0,0.0
4,61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,42,2293,989,0,1,1,7,1.0,0.0
2,80812.0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,67,2251,1677,3,0,1,9,1.0,0.0
4,42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,49,2361,595,0,1,1,5,0.0,1.0
2,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,37,2531,156,0,1,2,3,1.0,0.0
4,86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,64,2134,1226,0,0,0,8,0.0,0.0
3,17117.0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,42,2493,128,0,1,2,3,1.0,0.0
2,24762.0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,1,48,2184,86,1,1,0,2,0.0,0.0
2,35797.0,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,45,2666,68,0,1,3,2,1.0,0.0
2,36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,45,2324,16,0,1,1,0,0.0,1.0
3,51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,39,1988,55,0,1,0,1,1.0,0.0
5,86857.0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1,48,2620,2114,0,0,3,9,0.0,0.0
5,82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,50,2356,2018,0,0,1,9,1.0,0.0
5,46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,67,2554,263,0,1,3,4,0.0,0.0
2,42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,61,2227,55,0,1,1,1,1.0,0.0
2,51195.0,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,58,2469,564,0,1,2,5,1.0,0.0
4,68092.0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,42,2249,1281,0,0,1,8,0.0,0.0
2,31814.0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,47,2493,83,1,1,2,2,1.0,0.0
4,51390.0,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,55,2666,353,0,1,3,4,0.0,1.0
2,76630.0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,37,2134,1003,0,0,0,7,1.0,0.0
1,26868.0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,29,2069,14,0,1,0,0,0.0,0.0
5,48948.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,77,2521,902,1,0,2,6,0.0,1.0
5,55260.0,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,48,2544,1139,0,1,3,7,0.0,0.0
2,64090.0,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,64,2379,797,0,1,2,6,1.0,0.0
2,78331.0,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,62,2121,1638,0,1,0,9,0.0,1.0
5,37087.0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,46,2333,401,0,1,1,5,1.0,0.0
2,21846.0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,34,2273,84,0,1,1,2,0.0,1.0
2,81320.0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,62,2508,928,0,0,2,7,1.0,0.0
2,54137.0,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,50,2332,203,0,1,1,4,0.0,1.0
2,66825.0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,53,2338,858,0,0,1,6,1.0,0.0
2,57100.0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,47,2249,409,0,0,1,5,1.0,0.0
2,58917.0,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,51,2513,282,0,1,2,4,1.0,0.0
2,85072.0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,43,2048,1423,0,0,0,8,0.0,0.0
2,86429.0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,59,2271,1449,1,0,1,8,0.0,0.0
2,45684.0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,49,2233,28,0,1,1,0,0.0,1.0
2,47889.0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,46,2143,67,0,1,0,2,1.0,0.0
5,45921.0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,34,2149,199,0,0,0,4,1.0,0.0
5,78420.0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,54,2351,1453,0,0,1,8,0.0,0.0
2,75114.0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,28,2255,1253,0,0,1,8,1.0,0.0
5,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,1,57,2557,1198,0,1,3,8,0.0,1.0
4,35641.0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,48,2400,178,0,1,2,3,1.0,0.0
2,95529.0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,1,26,2605,1990,1,0,3,9,0.0,0.0
2,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,66,2424,976,0,0,2,7,1.0,0.0
4,73113.0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,60,2160,1001,0,0,0,7,1.0,0.0
5,84169.0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,38,2378,1919,2,0,2,9,1.0,0.0
3,42607.0,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,66,2255,350,0,1,1,4,0.0,0.0
5,74637.0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,66,2395,1650,1,0,2,9,0.0,0.0
5,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,65,2113,46,2,1,0,1,1.0,0.0
2,72354.0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,27,2432,1228,0,0,2,8,0.0,0.0
4,39858.0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,1,51,2515,95,0,1,2,3,0.0,0.0
5,34469.0,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,72,2059,62,0,1,0,2,1.0,0.0
2,83033.0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,34,2021,1761,1,1,0,9,1.0,0.0
4,24401.0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,41,2630,467,0,0,3,5,1.0,0.0
2,77583.0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,42,2107,1149,1,0,0,7,1.0,0.0
3,74116.0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,38,2189,2052,1,0,0,9,0.0,0.0
2,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,27,2051,1127,0,0,0,7,0.0,0.0
5,68397.0,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,44,2279,1416,0,1,1,8,1.0,0.0
5,79632.0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,46,2101,1113,0,0,0,7,1.0,0.0
2,46107.0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,31,2122,125,0,1,0,3,0.0,0.0
5,64950.0,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,69,2718,966,1,1,3,7,0.0,0.0
1,25443.0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,31,2533,32,0,1,2,0,1.0,0.0
2,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,68,2007,833,0,0,0,6,0.0,0.0
5,32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,49,2018,46,0,1,0,1,1.0,0.0
2,71796.0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,49,2255,960,0,0,1,7,1.0,0.0
5,67536.0,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,50,2419,1829,1,1,2,9,1.0,0.0
2,55239.0,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,49,2352,779,0,1,1,6,0.0,0.0
5,60554.0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,45,2377,811,0,1,2,6,0.0,1.0
3,64831.0,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,68,2394,1120,0,1,2,7,0.0,0.0
5,56067.0,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,58,2354,725,0,1,1,6,1.0,0.0
2,82025.0,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,37,2382,1187,1,0,2,8,0.0,1.0
2,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,67,2481,2302,3,0,2,9,1.0,0.0
1,14906.0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,34,2529,66,0,0,2,2,0.0,0.0
5,51563.0,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,33,2637,1250,2,0,3,8,1.0,0.0
3,57937.0,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,38,2138,683,0,1,0,6,1.0,0.0
2,68274.0,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,41,2250,305,0,1,1,4,0.0,1.0
2,39771.0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,43,2174,50,0,1,0,1,1.0,0.0
3,67893.0,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,45,2666,995,0,1,3,7,0.0,1.0
5,27922.0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,41,2031,41,0,1,0,1,1.0,0.0
5,52190.0,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,44,2074,77,1,1,0,2,1.0,0.0
4,44051.0,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,1,47,2557,171,0,1,3,3,0.0,1.0
5,42767.0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,49,2422,131,0,1,2,3,0.0,0.0
4,46106.0,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,44,2026,54,0,1,0,1,1.0,0.0
5,16927.0,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,44,2515,53,0,1,2,1,1.0,0.0
2,59754.0,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,1,55,2540,475,0,1,3,5,1.0,0.0
2,53700.0,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,68,2648,694,0,1,3,6,0.0,0.0
2,59041.0,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,47,2089,96,0,1,0,3,1.0,0.0
5,54237.0,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,63,2441,361,0,1,2,4,0.0,1.0
2,70647.0,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,53,2642,1079,0,1,3,7,0.0,1.0
5,52597.0,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,58,2045,578,0,1,0,5,0.0,0.0
4,41021.0,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,1,51,2595,64,0,1,3,2,1.0,0.0
5,40233.0,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,45,2235,149,0,1,1,3,1.0,0.0
2,50183.0,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,40,2018,231,0,1,0,4,1.0,0.0
2,54753.0,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,61,2264,728,0,1,1,6,1.0,0.0
2,92955.0,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,47,2340,1778,2,0,1,9,1.0,0.0
2,33471.0,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,47,2639,93,0,1,3,3,1.0,0.0
5,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,1,46,2455,23,0,1,2,0,1.0,0.0
